geoid,timestep,boro_code,c_lat,c_lon,crashes,injury_count_t1,crashes_t1,prob_ped_injured_t1,injury_roll3,injury_roll5
3_17200,2015,3.0,40.609,-74.01,39.0,0.9999999999999999,33.0,0.0303030303030303,0.9999999999999992,0.9999999999999992
3_17400,2015,3.0,40.604,-74.012,14.0,0.0,8.0,0.0,0.3333333333333333,0.3333333333333333
3_17500,2015,3.0,40.652,-73.99,65.0,0.999999999999999,54.0,0.0185185185185185,0.333333333333333,0.333333333333333
3_17600,2015,3.0,40.603,-74.009,8.0,0.9999999999999996,12.0,0.0833333333333333,0.6666666666666665,0.6666666666666665
3_17700,2015,3.0,40.662,-73.969,192.0,6.9999999999999885,169.0,0.0414201183431952,9.66666666666666,9.66666666666666
3_17800,2015,3.0,40.607,-74.005,58.0,8.999999999999995,70.0,0.1285714285714285,6.333333333333331,6.333333333333331
3_17900,2015,3.0,40.684,-73.971,37.0,1.9999999999999982,43.0,0.0465116279069767,1.3333333333333321,1.3333333333333321
3_1800,2015,3.0,40.655,-74.013,291.0,6.9999999999999964,278.0,0.0251798561151079,6.666666666666657,6.666666666666657
3_18000,2015,3.0,40.608,-74.007,55.0,5.0,50.0,0.1,2.333333333333333,2.333333333333333
3_18100,2015,3.0,40.688,-73.972,54.0,7.0,70.0,0.1,6.333333333333331,6.333333333333331
3_18200,2015,3.0,40.612,-74.003,27.0,2.9999999999999987,21.0,0.1428571428571428,2.3333333333333326,2.3333333333333326
3_18300,2015,3.0,40.691,-73.971,78.0,6.0,60.0,0.1,4.666666666666667,4.666666666666667
3_18400,2015,3.0,40.614,-74.007,11.0,2.0,20.0,0.1,1.666666666666666,1.666666666666666
3_18501,2015,3.0,40.695,-73.974,3.0,0.0,5.0,0.0,0.3333333333333333,0.3333333333333333
3_18600,2015,3.0,40.616,-74.005,15.0,0.0,14.0,0.0,0.6666666666666666,0.6666666666666666
3_18800,2015,3.0,40.617,-74.003,54.0,6.0,59.0,0.1016949152542373,3.3333333333333326,3.3333333333333326
3_19000,2015,3.0,40.621,-74.0,58.0,6.0,50.0,0.12,3.3333333333333317,3.3333333333333317
3_19100,2015,3.0,40.695,-73.964,96.0,2.999999999999995,104.0,0.0288461538461538,2.333333333333329,2.333333333333329
3_19200,2015,3.0,40.628,-73.999,61.0,3.9999999999999956,45.0,0.0888888888888888,2.3333333333333317,2.3333333333333317
3_19300,2015,3.0,40.691,-73.963,55.0,6.0,59.0,0.1016949152542373,5.666666666666667,5.666666666666667
3_19400,2015,3.0,40.626,-74.001,88.0,8.999999999999993,97.0,0.0927835051546391,6.3333333333333295,6.3333333333333295
3_19500,2015,3.0,40.691,-73.967,80.0,0.9999999999999983,58.0,0.0172413793103448,1.666666666666666,1.666666666666666
3_19600,2015,3.0,40.623,-74.004,30.0,0.0,38.0,0.0,0.6666666666666662,0.6666666666666662
3_19700,2015,3.0,40.688,-73.967,65.0,1.9999999999999964,68.0,0.0294117647058823,3.999999999999996,3.999999999999996
3_19800,2015,3.0,40.619,-74.007,22.0,0.9999999999999997,21.0,0.0476190476190476,0.6666666666666664,0.6666666666666664
3_19900,2015,3.0,40.684,-73.967,144.0,3.9999999999999964,155.0,0.0258064516129032,7.333333333333329,7.333333333333329
3_200,2015,3.0,40.653,-74.011,167.0,2.9999999999999987,166.0,0.0180722891566265,5.333333333333328,5.333333333333328
3_2000,2015,3.0,40.648,-74.016,66.0,2.999999999999997,62.0,0.0483870967741935,1.9999999999999967,1.9999999999999967
3_20000,2015,3.0,40.621,-74.009,47.0,0.0,40.0,0.0,0.9999999999999996,0.9999999999999996
3_20100,2015,3.0,40.684,-73.963,62.0,2.999999999999997,53.0,0.0566037735849056,3.3333333333333317,3.3333333333333317
3_20200,2015,3.0,40.622,-74.011,15.0,0.0,13.0,0.0,0.0,0.0
3_20300,2015,3.0,40.68,-73.965,91.0,9.0,81.0,0.1111111111111111,4.666666666666663,4.666666666666663
3_20400,2015,3.0,40.623,-74.013,45.0,0.9999999999999953,53.0,0.0188679245283018,1.9999999999999976,1.9999999999999976
3_20500,2015,3.0,40.677,-73.966,35.0,1.9999999999999991,38.0,0.0526315789473684,2.9999999999999996,2.9999999999999996
3_20600,2015,3.0,40.625,-74.015,24.0,2.999999999999999,39.0,0.0769230769230769,1.9999999999999998,1.9999999999999998
3_20700,2015,3.0,40.675,-73.967,15.0,0.9999999999999997,13.0,0.0769230769230769,0.3333333333333332,0.3333333333333332
3_20800,2015,3.0,40.626,-74.01,45.0,0.0,27.0,0.0,0.6666666666666661,0.6666666666666661
3_2100,2015,3.0,40.703,-73.986,179.0,4.99999999999999,154.0,0.0324675324675324,3.6666666666666594,3.6666666666666594
3_21000,2015,3.0,40.628,-74.008,34.0,4.999999999999997,38.0,0.131578947368421,2.9999999999999982,2.9999999999999982
3_21100,2015,3.0,40.697,-73.975,15.0,0.9999999999999989,18.0,0.0555555555555555,0.666666666666666,0.666666666666666
3_21200,2015,3.0,40.629,-74.006,74.0,3.0,75.0,0.04,3.666666666666666,3.666666666666666
3_21300,2015,3.0,40.668,-73.96,53.0,3.9999999999999947,63.0,0.0634920634920634,5.666666666666664,5.666666666666664
3_21400,2015,3.0,40.632,-74.003,38.0,2.0,40.0,0.05,1.999999999999999,1.999999999999999
3_21500,2015,3.0,40.673,-73.963,73.0,6.999999999999993,85.0,0.0823529411764705,6.666666666666664,6.666666666666664
3_21600,2015,3.0,40.633,-74.0,33.0,6.0,40.0,0.15,3.6666666666666665,3.6666666666666665
3_21700,2015,3.0,40.673,-73.959,62.0,4.999999999999997,77.0,0.0649350649350649,5.666666666666665,5.666666666666665
3_21800,2015,3.0,40.634,-73.998,43.0,1.9999999999999993,42.0,0.0476190476190476,3.3333333333333326,3.3333333333333326
3_21900,2015,3.0,40.672,-73.955,62.0,1.0,51.0,0.0196078431372549,2.6666666666666656,2.6666666666666656
3_2200,2015,3.0,40.643,-74.022,76.0,2.999999999999996,56.0,0.0535714285714285,2.33333333333333,2.33333333333333
3_22000,2015,3.0,40.636,-73.996,71.0,10.999999999999996,89.0,0.1235955056179775,6.666666666666664,6.666666666666664
3_22100,2015,3.0,40.676,-73.954,141.0,5.999999999999997,166.0,0.036144578313253,7.333333333333326,7.333333333333326
3_22200,2015,3.0,40.638,-73.993,72.0,4.999999999999995,62.0,0.0806451612903225,5.666666666666664,5.666666666666664
3_22400,2015,3.0,40.641,-73.99,70.0,3.0,60.0,0.05,5.999999999999997,5.999999999999997
3_22600,2015,3.0,40.642,-73.986,88.0,9.999999999999998,110.0,0.0909090909090909,6.666666666666664,6.666666666666664
3_22700,2015,3.0,40.682,-73.957,149.0,16.99999999999999,164.0,0.1036585365853658,9.999999999999991,9.999999999999991
3_22800,2015,3.0,40.639,-73.982,74.0,7.999999999999999,74.0,0.1081081081081081,4.999999999999999,4.999999999999999
3_22900,2015,3.0,40.685,-73.957,67.0,1.9999999999999964,55.0,0.0363636363636363,2.6666666666666647,2.6666666666666647
3_2300,2015,3.0,40.7,-73.983,68.0,3.9999999999999987,42.0,0.0952380952380952,1.999999999999999,1.999999999999999
3_23000,2015,3.0,40.638,-73.984,36.0,3.9999999999999987,26.0,0.1538461538461538,2.666666666666666,2.666666666666666
3_23100,2015,3.0,40.686,-73.961,43.0,0.9999999999999976,35.0,0.0285714285714285,0.6666666666666657,0.6666666666666657
3_23200,2015,3.0,40.636,-73.986,96.0,9.999999999999996,116.0,0.0862068965517241,7.999999999999997,7.999999999999997
3_23300,2015,3.0,40.689,-73.957,60.0,6.0,50.0,0.12,3.6666666666666656,3.6666666666666656
3_23400,2015,3.0,40.634,-73.988,83.0,8.999999999999995,70.0,0.1285714285714285,6.333333333333331,6.333333333333331
3_23500,2015,3.0,40.693,-73.958,101.0,4.999999999999995,90.0,0.0555555555555555,5.666666666666664,5.666666666666664
3_23600,2015,3.0,40.632,-73.99,69.0,6.0,48.0,0.125,6.333333333333333,6.333333333333333
3_23800,2015,3.0,40.631,-73.991,80.0,6.0,75.0,0.08,4.333333333333331,4.333333333333331
3_24000,2015,3.0,40.629,-73.993,43.0,4.0,40.0,0.1,2.333333333333333,2.333333333333333
3_24100,2015,3.0,40.692,-73.954,137.0,8.999999999999998,110.0,0.0818181818181818,5.666666666666664,5.666666666666664
3_24200,2015,3.0,40.626,-73.993,48.0,4.999999999999994,61.0,0.081967213114754,3.666666666666663,3.666666666666663
3_24300,2015,3.0,40.687,-73.953,65.0,5.999999999999996,58.0,0.1034482758620689,4.333333333333332,4.333333333333332
3_24400,2015,3.0,40.622,-73.986,61.0,2.9999999999999987,46.0,0.0652173913043478,3.6666666666666643,3.6666666666666643
3_24500,2015,3.0,40.683,-73.952,97.0,12.0,73.0,0.1643835616438356,7.999999999999999,7.999999999999999
3_24600,2015,3.0,40.618,-73.981,35.0,2.0,32.0,0.0625,1.6666666666666667,1.6666666666666667
3_24700,2015,3.0,40.679,-73.949,249.0,20.99999999999998,246.0,0.0853658536585365,13.999999999999988,13.999999999999988
3_24800,2015,3.0,40.621,-73.99,50.0,1.9999999999999962,53.0,0.0377358490566037,1.6666666666666645,1.6666666666666645
3_24900,2015,3.0,40.683,-73.948,73.0,1.9999999999999973,63.0,0.0317460317460317,1.666666666666665,1.666666666666665
3_25000,2015,3.0,40.624,-73.996,70.0,3.0,60.0,0.05,3.3333333333333326,3.3333333333333326
3_25100,2015,3.0,40.688,-73.949,58.0,3.0,40.0,0.075,3.9999999999999987,3.9999999999999987
3_25200,2015,3.0,40.62,-73.992,88.0,6.9999999999999964,81.0,0.0864197530864197,3.999999999999998,3.999999999999998
3_25300,2015,3.0,40.693,-73.95,73.0,7.0,65.0,0.1076923076923077,4.333333333333331,4.333333333333331
3_25400,2015,3.0,40.617,-73.984,45.0,2.999999999999999,39.0,0.0769230769230769,3.3333333333333326,3.3333333333333326
3_25500,2015,3.0,40.697,-73.951,57.0,1.999999999999998,54.0,0.037037037037037,2.6666666666666643,2.6666666666666643
3_25600,2015,3.0,40.615,-73.986,54.0,3.9999999999999964,43.0,0.0930232558139534,2.3333333333333317,2.3333333333333317
3_25700,2015,3.0,40.698,-73.947,52.0,0.0,40.0,0.0,2.3333333333333326,2.3333333333333326
3_25800,2015,3.0,40.613,-73.987,43.0,1.9999999999999978,30.0,0.0666666666666666,1.999999999999999,1.999999999999999
3_25901,2015,3.0,40.695,-73.946,24.0,4.999999999999998,28.0,0.1785714285714285,1.666666666666666,1.666666666666666
3_25902,2015,3.0,40.697,-73.945,57.0,6.999999999999999,51.0,0.1372549019607843,6.666666666666665,6.666666666666665
3_26000,2015,3.0,40.617,-73.992,55.0,2.999999999999997,45.0,0.0666666666666666,3.6666666666666643,3.6666666666666643
3_26100,2015,3.0,40.692,-73.946,92.0,5.999999999999998,71.0,0.0845070422535211,2.999999999999998,2.999999999999998
3_26200,2015,3.0,40.619,-73.997,16.0,0.0,19.0,0.0,1.666666666666666,1.666666666666666
3_26300,2015,3.0,40.689,-73.945,37.0,2.999999999999997,37.0,0.081081081081081,1.6666666666666654,1.6666666666666654
3_26400,2015,3.0,40.615,-73.997,33.0,3.999999999999997,35.0,0.1142857142857142,3.333333333333331,3.333333333333331
3_26500,2015,3.0,40.687,-73.945,78.0,5.999999999999999,66.0,0.0909090909090909,4.666666666666664,4.666666666666664
3_26600,2015,3.0,40.613,-73.99,25.0,1.9999999999999998,34.0,0.0588235294117647,1.6666666666666663,1.6666666666666663
3_26700,2015,3.0,40.684,-73.944,37.0,4.0,32.0,0.125,4.0,4.0
3_26800,2015,3.0,40.61,-73.99,56.0,2.999999999999995,52.0,0.0576923076923076,2.6666666666666647,2.6666666666666647
3_26900,2015,3.0,40.681,-73.943,54.0,4.0,40.0,0.1,4.0,4.0
3_27000,2015,3.0,40.606,-73.99,50.0,2.999999999999997,45.0,0.0666666666666666,2.9999999999999987,2.9999999999999987
3_27100,2015,3.0,40.679,-73.937,200.0,4.99999999999999,189.0,0.0264550264550264,7.666666666666663,7.666666666666663
3_27200,2015,3.0,40.608,-73.993,16.0,0.0,5.0,0.0,1.6666666666666667,1.6666666666666667
3_27300,2015,3.0,40.681,-73.937,96.0,12.0,101.0,0.1188118811881188,7.666666666666664,7.666666666666664
3_27400,2015,3.0,40.611,-73.995,36.0,4.999999999999999,41.0,0.1219512195121951,4.333333333333332,4.333333333333332
3_27500,2015,3.0,40.684,-73.938,38.0,2.9999999999999996,43.0,0.0697674418604651,2.6666666666666656,2.6666666666666656
3_27600,2015,3.0,40.611,-73.999,33.0,1.0,25.0,0.04,0.6666666666666666,0.6666666666666666
3_27700,2015,3.0,40.687,-73.939,56.0,5.999999999999999,51.0,0.1176470588235294,3.666666666666666,3.666666666666666
3_27800,2015,3.0,40.607,-74.001,29.0,1.9999999999999993,26.0,0.0769230769230769,1.666666666666666,1.666666666666666
3_27900,2015,3.0,40.69,-73.939,54.0,4.0,51.0,0.0784313725490196,1.6666666666666667,1.6666666666666667
3_28000,2015,3.0,40.602,-74.006,38.0,3.9999999999999996,44.0,0.0909090909090909,4.333333333333333,4.333333333333333
3_28100,2015,3.0,40.693,-73.94,43.0,2.0,47.0,0.0425531914893617,1.9999999999999998,1.9999999999999998
3_28200,2015,3.0,40.601,-74.004,21.0,0.0,21.0,0.0,0.333333333333333,0.333333333333333
3_28300,2015,3.0,40.695,-73.94,66.0,5.999999999999998,49.0,0.1224489795918367,4.666666666666665,4.666666666666665
3_28400,2015,3.0,40.606,-73.999,63.0,2.999999999999996,56.0,0.0535714285714285,3.333333333333331,3.333333333333331
3_28501,2015,3.0,40.699,-73.942,84.0,10.0,73.0,0.136986301369863,7.333333333333331,7.333333333333331
3_28502,2015,3.0,40.697,-73.941,16.0,0.0,6.0,0.0,2.3333333333333335,2.3333333333333335
3_28600,2015,3.0,40.6,-74.002,46.0,1.9999999999999976,44.0,0.0454545454545454,1.3333333333333321,1.3333333333333321
3_28700,2015,3.0,40.696,-73.935,51.0,2.999999999999999,39.0,0.0769230769230769,1.333333333333333,1.333333333333333
3_28800,2015,3.0,40.605,-73.997,35.0,1.9999999999999993,21.0,0.0952380952380952,1.666666666666666,1.666666666666666
3_28900,2015,3.0,40.693,-73.933,66.0,7.9999999999999964,55.0,0.1454545454545454,5.666666666666664,5.666666666666664
3_29000,2015,3.0,40.603,-73.994,104.0,11.999999999999998,87.0,0.1379310344827586,10.33333333333333,10.33333333333333
3_2901,2015,3.0,40.695,-73.978,9.0,0.0,10.0,0.0,0.0,0.0
3_29100,2015,3.0,40.69,-73.934,50.0,0.0,36.0,0.0,0.9999999999999999,0.9999999999999999
3_29200,2015,3.0,40.598,-74.0,112.0,13.999999999999995,122.0,0.1147540983606557,7.999999999999996,7.999999999999996
3_29300,2015,3.0,40.687,-73.933,32.0,1.9999999999999984,35.0,0.0571428571428571,2.9999999999999996,2.9999999999999996
3_29400,2015,3.0,40.595,-73.998,20.0,0.0,20.0,0.0,0.9999999999999996,0.9999999999999996
3_29500,2015,3.0,40.685,-73.932,58.0,5.999999999999998,45.0,0.1333333333333333,4.333333333333331,4.333333333333331
3_29600,2015,3.0,40.601,-73.993,63.0,6.0,32.0,0.1875,3.666666666666666,3.666666666666666
3_29700,2015,3.0,40.681,-73.932,42.0,5.0,32.0,0.15625,2.9999999999999996,2.9999999999999996
3_29800,2015,3.0,40.601,-73.988,62.0,3.9999999999999982,56.0,0.0714285714285714,4.333333333333331,4.333333333333331
3_29900,2015,3.0,40.678,-73.926,128.0,12.999999999999996,97.0,0.134020618556701,9.999999999999998,9.999999999999998
3_3000,2015,3.0,40.639,-74.029,16.0,0.0,17.0,0.0,0.0,0.0
3_30000,2015,3.0,40.597,-73.989,50.0,3.9999999999999956,45.0,0.0888888888888888,2.999999999999997,2.999999999999997
3_301,2015,3.0,40.696,-73.997,31.0,2.0,47.0,0.0425531914893617,1.6666666666666654,1.6666666666666654
3_30100,2015,3.0,40.678,-73.916,122.0,5.999999999999998,126.0,0.0476190476190476,7.666666666666664,7.666666666666664
3_30200,2015,3.0,40.596,-73.991,32.0,2.9999999999999996,33.0,0.0909090909090909,2.3333333333333335,2.3333333333333335
3_30300,2015,3.0,40.675,-73.918,90.0,9.999999999999993,91.0,0.1098901098901098,8.333333333333329,8.333333333333329
3_30400,2015,3.0,40.592,-73.994,26.0,1.9999999999999978,30.0,0.0666666666666666,1.6666666666666654,1.6666666666666654
3_30500,2015,3.0,40.677,-73.959,107.0,11.999999999999991,110.0,0.109090909090909,6.999999999999996,6.999999999999996
3_30600,2015,3.0,40.591,-73.986,27.0,1.999999999999998,27.0,0.074074074074074,0.666666666666666,0.666666666666666
3_30700,2015,3.0,40.676,-73.926,227.0,9.99999999999999,180.0,0.0555555555555555,8.666666666666657,8.666666666666657
3_30800,2015,3.0,40.587,-73.98,60.0,0.999999999999999,54.0,0.0185185185185185,1.3333333333333326,1.3333333333333326
3_30900,2015,3.0,40.676,-73.933,31.0,0.999999999999999,37.0,0.027027027027027,2.333333333333332,2.333333333333332
3_3100,2015,3.0,40.692,-73.978,185.0,12.999999999999996,164.0,0.0792682926829268,9.333333333333327,9.333333333333327
3_31100,2015,3.0,40.676,-73.939,43.0,0.9999999999999969,43.0,0.0232558139534883,0.9999999999999988,0.9999999999999988
3_31300,2015,3.0,40.677,-73.944,122.0,4.999999999999997,95.0,0.0526315789473684,4.3333333333333295,4.3333333333333295
3_31400,2015,3.0,40.586,-73.992,54.0,4.999999999999997,76.0,0.0657894736842105,2.333333333333332,2.333333333333332
3_31500,2015,3.0,40.677,-73.95,142.0,6.9999999999999964,139.0,0.0503597122302158,14.333333333333329,14.333333333333329
3_31701,2015,3.0,40.674,-73.95,54.0,4.999999999999997,43.0,0.1162790697674418,3.9999999999999982,3.9999999999999982
3_31702,2015,3.0,40.671,-73.95,180.0,10.99999999999999,178.0,0.0617977528089887,7.666666666666658,7.666666666666658
3_31900,2015,3.0,40.667,-73.949,30.0,0.0,27.0,0.0,0.9999999999999997,0.9999999999999997
3_32100,2015,3.0,40.667,-73.952,138.0,7.999999999999998,119.0,0.0672268907563025,6.333333333333331,6.333333333333331
3_32300,2015,3.0,40.667,-73.955,185.0,8.999999999999991,177.0,0.0508474576271186,9.333333333333327,9.333333333333327
3_32500,2015,3.0,40.667,-73.958,52.0,4.0,41.0,0.0975609756097561,3.9999999999999987,3.9999999999999987
3_32600,2015,3.0,40.577,-73.988,88.0,15.999999999999998,74.0,0.2162162162162162,9.999999999999998,9.999999999999998
3_32700,2015,3.0,40.663,-73.959,182.0,15.0,160.0,0.09375,10.666666666666663,10.666666666666663
3_32800,2015,3.0,40.576,-73.998,41.0,9.999999999999998,51.0,0.196078431372549,4.999999999999999,4.999999999999999
3_32900,2015,3.0,40.663,-73.948,94.0,9.999999999999995,107.0,0.0934579439252336,7.999999999999997,7.999999999999997
3_3300,2015,3.0,40.689,-73.978,187.0,14.999999999999984,186.0,0.0806451612903225,11.333333333333321,11.333333333333321
3_33000,2015,3.0,40.579,-73.999,23.0,0.9999999999999984,24.0,0.0416666666666666,1.3333333333333328,1.3333333333333328
3_33100,2015,3.0,40.664,-73.942,29.0,4.999999999999998,30.0,0.1666666666666666,3.333333333333332,3.333333333333332
3_33300,2015,3.0,40.666,-73.943,47.0,1.9999999999999982,43.0,0.0465116279069767,1.999999999999999,1.999999999999999
3_33500,2015,3.0,40.668,-73.942,97.0,3.999999999999996,74.0,0.054054054054054,2.6666666666666634,2.6666666666666634
3_33600,2015,3.0,40.577,-74.007,17.0,1.9999999999999993,21.0,0.0952380952380952,1.333333333333333,1.333333333333333
3_33700,2015,3.0,40.669,-73.942,192.0,13.999999999999982,190.0,0.0736842105263157,11.999999999999991,11.999999999999991
3_33900,2015,3.0,40.671,-73.942,64.0,2.9999999999999996,51.0,0.0588235294117647,4.999999999999999,4.999999999999999
3_3400,2015,3.0,40.639,-74.034,27.0,0.9999999999999983,29.0,0.0344827586206896,0.6666666666666661,0.6666666666666661
3_34000,2015,3.0,40.572,-73.996,14.0,1.0,5.0,0.2,1.0,1.0
3_34100,2015,3.0,40.674,-73.945,36.0,4.0,18.0,0.2222222222222222,3.6666666666666656,3.6666666666666656
3_34200,2015,3.0,40.574,-73.997,56.0,4.9999999999999964,48.0,0.1041666666666666,5.333333333333331,5.333333333333331
3_34300,2015,3.0,40.674,-73.939,16.0,0.0,9.0,0.0,0.3333333333333333,0.3333333333333333
3_34500,2015,3.0,40.673,-73.934,90.0,6.999999999999997,76.0,0.0921052631578947,6.333333333333331,6.333333333333331
3_34700,2015,3.0,40.673,-73.928,22.0,2.0,25.0,0.08,2.3333333333333326,2.3333333333333326
3_34800,2015,3.0,40.581,-73.983,235.0,8.999999999999988,202.0,0.0445544554455445,10.999999999999986,10.999999999999986
3_34900,2015,3.0,40.668,-73.93,169.0,14.999999999999993,156.0,0.0961538461538461,17.66666666666666,17.66666666666666
3_3500,2015,3.0,40.685,-73.976,232.0,9.999999999999995,218.0,0.0458715596330275,9.666666666666659,9.666666666666659
3_35000,2015,3.0,40.578,-73.979,41.0,5.999999999999999,35.0,0.1714285714285714,3.333333333333332,3.333333333333332
3_35100,2015,3.0,40.668,-73.933,59.0,2.999999999999999,39.0,0.0769230769230769,4.333333333333332,4.333333333333332
3_35200,2015,3.0,40.573,-73.981,65.0,0.0,46.0,0.0,2.0,2.0
3_35300,2015,3.0,40.669,-73.935,104.0,13.0,86.0,0.1511627906976744,13.333333333333334,13.333333333333334
3_35400,2015,3.0,40.58,-73.973,78.0,7.0,74.0,0.0945945945945946,5.999999999999997,5.999999999999997
3_35500,2015,3.0,40.664,-73.933,174.0,9.999999999999993,121.0,0.0826446280991735,8.666666666666663,8.666666666666663
3_35601,2015,3.0,40.581,-73.97,14.0,0.0,7.0,0.0,0.3333333333333332,0.3333333333333332
3_35602,2015,3.0,40.578,-73.97,60.0,4.999999999999999,71.0,0.0704225352112676,4.999999999999997,4.999999999999997
3_35700,2015,3.0,40.668,-73.927,148.0,9.999999999999995,154.0,0.0649350649350649,9.666666666666663,9.666666666666663
3_35900,2015,3.0,40.67,-73.924,107.0,7.999999999999999,88.0,0.0909090909090909,6.999999999999997,6.999999999999997
3_3600,2015,3.0,40.635,-74.031,31.0,1.0,25.0,0.04,0.6666666666666666,0.6666666666666666
3_36001,2015,3.0,40.576,-73.966,26.0,3.0,27.0,0.1111111111111111,2.333333333333333,2.333333333333333
3_36002,2015,3.0,40.576,-73.961,36.0,4.999999999999997,38.0,0.131578947368421,3.333333333333332,3.333333333333332
3_36100,2015,3.0,40.67,-73.92,122.0,6.999999999999991,103.0,0.0679611650485436,6.333333333333329,6.333333333333329
3_36200,2015,3.0,40.578,-73.964,101.0,6.0,96.0,0.0625,7.666666666666667,7.666666666666667
3_36300,2015,3.0,40.672,-73.917,178.0,13.999999999999986,173.0,0.0809248554913294,11.666666666666659,11.666666666666659
